pPhlF,pSrpR,1x,69.70998269,4.720119479,1.037877244,2.150812418
pPhlF,pSrpR,0x,34.33427239,0.07284235,0.237361223,1.682395365
pPhlF,pSrpR,x1,71.36305738,34.82144099,0.301455644,1.854055804
pPhlF,pSrpR,x0,5.030277641,0.089202832,0.364140776,2.829738202
pPhlF,pAmtR,1x,48.03959079,20.40633337,1.130850704,1.262178365
pPhlF,pAmtR,0x,30.69206207,0.081657047,0.238783629,1.814306806
pPhlF,pAmtR,x1,48.39715195,29.56920552,0.322372383,1.477578922
pPhlF,pAmtR,x0,19.48054208,0.105878358,0.363612494,2.438256371
pPhlF,pQacR,1x,46.10665205,17.73784691,3.691971922,1.894850879
pPhlF,pQacR,0x,54.92370909,0.284279213,0.996340055,2.604607654
pPhlF,pQacR,x1,45.54391348,55.84514151,0.740730032,1.263122095
pPhlF,pQacR,x0,18.41380012,0.444150067,0.124189315,1.948598915
pPhlF,pAmeR,1x,35.30054759,11.09709663,0.953428472,0.714618984
pPhlF,pAmeR,0x,31.68589052,0.206816742,0.403994305,1.450897476
pPhlF,pAmeR,x1,36.36619641,31.53314236,1.07528897,0.665737876
pPhlF,pAmeR,x0,11.61220571,0.222909933,0.904798601,1.693971173
pTet,pAmtR,1x,43.34289696,21.67957957,0.237361223,1.682395365
pTet,pAmtR,0x,33.58412127,0.236055919,0.294695958,1.609235642
pTet,pAmtR,x1,43.47031329,31.60909423,0.659552668,3.011477705
pTet,pAmtR,x0,23.93470292,0.29013212,0.833676822,3.356125628
pTet,pQacR,1x,35.73574793,15.93087302,3.604458869,1.709154702
pTet,pQacR,0x,44.21937867,0.288131769,1.683982663,2.83859753
pTet,pQacR,x1,34.71095291,42.95902581,0.275357625,1.126685818
pTet,pQacR,x0,17.43829501,0.490803216,0.587596903,3.219584511
pTet,pAmeR,1x,26.71629971,7.148072096,0.664859887,0.832615558
pTet,pAmeR,0x,27.24903286,0.425432703,0.397804694,1.274189419
pTet,pAmeR,x1,27.61360347,23.93036334,2.760308773,1.442700643
pTet,pAmeR,x0,7.084812638,0.642320209,0.97189284,3.105196912
pSrpR,pTet,1x,76.65364206,18.58208187,0.739846264,2.408614622
pSrpR,pTet,0x,83.32141672,0.24851319,0.488922346,5.61770128
pSrpR,pTet,x1,71.95139274,84.35491121,9.180268759,0.805226524
pSrpR,pTet,x0,20.03476691,0.204654363,0.547294202,1.642620909
pBAD,pTet,1x,70.70873786,21.59466019,0.465043924,2.878069916
pBAD,pTet,0x,67.03357605,0.256472492,0.859721822,3.535271469
pBAD,pTet,x1,76.65938511,64.79854369,0.178103939,2.728693479
pBAD,pTet,x0,23.03276699,0.248584142,0.10442176,3.283634771
pBAD,pHlyIIR,1x,41.56229773,19.26456311,0.388560788,1.46501759
pBAD,pHlyIIR,0x,30.87257282,0.129652104,0.779055281,2.53997655
pBAD,pHlyIIR,x1,42.72127832,23.43932039,1.394576041,0.116512222
pBAD,pHlyIIR,x0,4.104773463,0.132686084,0.379737117,2.331239597
pPhlF,pBM3R1,1x,57.98340248,3.700310322,2.335485871,2.095445606
pPhlF,pBM3R1,0x,8.944210359,0.082282022,1.446977132,2.921366477
pPhlF,pBM3R1,x1,58.35213063,8.630779513,0.354262002,1.715528603
pPhlF,pBM3R1,x0,3.669240848,0.078853646,0.583395643,1.941389505
pPhlF,pHlyIIR,1x,38.75560762,27.92975948,0.200301408,0.825466226
pPhlF,pHlyIIR,0x,40.61437971,0.039264245,0.609751287,2.605160515
pPhlF,pHlyIIR,x1,35.07298298,40.56344172,0.390530737,2.098685658
pPhlF,pHlyIIR,x0,39.16490876,0.056738175,0.435318492,2.192607409
pPhlF,pBetI,1x,82.34068356,24.06524607,2.62280444,1.570762173
pPhlF,pBetI,0x,44.30039291,0.133574568,1.596044643,2.875434202
pPhlF,pBetI,x1,83.73580508,43.07860447,0.248926799,2.025219467
pPhlF,pBetI,x0,24.79507577,0.125143078,0.434926262,1.778696196
pPhlF,pBAD,1x,28.97748503,4.148022604,0.108854385,3.205292289
pPhlF,pBAD,0x,26.35538475,0.182366989,0.14568122,3.074197634
pPhlF,pBAD,x1,4.627901633,0.175429635,1.621102491,2.27014649
pPhlF,pBAD,x0,28.39437988,25.02681298,0.269968104,0.669769533
pTet,pHlyIIR,1x,29.83238551,21.37346604,0.617971794,2.287052128
pTet,pHlyIIR,0x,29.94439377,0.037046957,0.842037355,2.428625292
pTet,pHlyIIR,x1,30.23299566,27.34834988,2.100292972,1.994553038
pTet,pHlyIIR,x0,35.24953803,0.063516704,0.913250075,4.450290907
pTet,pBetI,1x,76.76752431,21.12116581,1.95582624,1.490305749
pTet,pBetI,0x,37.53740426,0.309151491,1.78443114,2.521891018
pTet,pBetI,x1,75.98794018,32.20758695,0.664032221,2.409909037
pTet,pBetI,x0,20.49064567,0.453234627,1.070000995,3.235347836
pPhlF,pTet,1x,72.73178968,33.70544807,0.531077439,1.997547551
pPhlF,pTet,0x,72.07605648,0.143380124,1.004235089,3.822781652
pPhlF,pTet,x1,74.13645109,69.58578805,0.081240872,2.861606314
pPhlF,pTet,x0,35.66625098,0.124447867,1.664122305,3.202912349
pBM3R1,pTet,1x,73.53256151,5.393581598,0.853098631,3.65537226
pBM3R1,pTet,0x,69.62804116,0.120257064,1.095655193,3.831230802
pBM3R1,pTet,x1,72.95363631,70.28727497,0.108217196,9.642004656
pBM3R1,pTet,x0,5.84364126,0.076487172,1.974455303,2.970359171
pBAD,pAmtR,1x,36.64724919,8.886326861,0.519853109,1.324446444
pBAD,pAmtR,0x,23.28559871,0.091019417,0.240885099,1.660068957
pBAD,pAmtR,x1,37.58980583,22.34708738,0.118589641,2.308478698
pBAD,pAmtR,x0,2.187297735,0.099312298,0.339393339,2.529425589
pBAD,pQacR,1x,51.41666667,14.61650485,1.326160288,0.92947392
pBAD,pQacR,0x,40.76739482,0.344660194,1.617724519,2.818475139
pBAD,pQacR,x1,54.68527508,38.94093851,0.132631722,2.51739915
pBAD,pQacR,x0,2.583737864,0.411407767,0.297611359,2.247167504
pAmeR,pLuxStar,1x,22.19030055,20.16349898,0.056318746,1.766892461
pAmeR,pLuxStar,0x,4.217808401,1.592827671,0.049989238,1.032452077
pAmeR,pLuxStar,x1,21.89579626,4.101792039,0.532573073,1.101718264
pAmeR,pLuxStar,x0,19.6811961,0.91774652,0.507740014,1.289445558
pSrpR,pAmtR,1x,43.07682286,9.679605394,0.924562511,1.202231401
pSrpR,pAmtR,0x,40.47920359,0.137824644,0.186607408,1.951584017
pSrpR,pAmtR,x1,42.91802328,37.50824218,0.110640203,18.33044769
pSrpR,pAmtR,x0,9.956058595,0.176220333,0.342472184,1.750263176
pSrpR,pHlyIIR,1x,35.27999109,14.0770128,0.685878067,2.172456852
pSrpR,pHlyIIR,0x,47.93103713,0.080060726,0.420936907,2.702696759
pSrpR,pHlyIIR,x1,33.56115726,47.4266637,0.523737295,1.806365937
pSrpR,pHlyIIR,x0,19.27927798,0.184457416,0.409236827,1.970901325
pSrpR,pQacR,1x,51.73611956,9.167243322,2.436051917,1.679920753
pSrpR,pQacR,0x,63.39415429,0.23989211,0.868504458,2.98736059
pSrpR,pQacR,x1,50.33789931,63.21848409,0.488673069,1.687536408
pSrpR,pQacR,x0,10.0727419,0.661222838,0.235634348,2.181367486
pSrpR,pBetI,1x,63.03932385,18.04317966,1.701115962,1.449943374
pSrpR,pBetI,0x,56.49793564,0.417798722,1.306349222,3.12372218
pSrpR,pBetI,x1,62.25755386,52.96933387,0.111038015,18.14951343
pSrpR,pBetI,x0,18.46529258,0.722665709,0.271953376,1.661589123
pSrpR,pAmeR,1x,36.70544568,14.74452506,1.043504886,0.779390504
pSrpR,pAmeR,0x,25.8975524,0.557286649,0.330915931,1.314458529
pSrpR,pAmeR,x1,36.44597343,25.17233834,0.27250989,2.064213361
pSrpR,pAmeR,x0,15.01309063,0.899570517,0.551357667,1.330255493
pBM3R1,pAmtR,1x,41.18797898,3.809190062,0.619726092,1.676277518
pBM3R1,pAmtR,0x,29.69742134,0.133105986,0.30428094,1.858885141
pBM3R1,pAmtR,x1,41.10006224,28.95032911,0.781136495,0.968611617
pBM3R1,pAmtR,x0,3.886460181,0.166108545,1.111587148,1.475626265
pBM3R1,pHlyIIR,1x,63.10911819,19.5204072,1.987808341,1.618455539
pBM3R1,pHlyIIR,0x,57.3365131,0.420825414,1.343159143,3.104995357
pBM3R1,pHlyIIR,x1,63.78745015,54.17346537,1.13912601,0.086722679
pBM3R1,pHlyIIR,x0,20.04392777,0.756816136,0.270784655,1.639636113
pBM3R1,pQacR,1x,45.06695868,1.819086113,2.318827703,2.345313482
pBM3R1,pQacR,0x,54.08682197,0.306734239,1.279287691,2.754121327
pBM3R1,pQacR,x1,44.32428562,54.66674698,0.950029213,1.219499848
pBM3R1,pQacR,x0,1.968561435,0.445212517,0.400267328,1.609559034
pBM3R1,pBetI,1x,48.44961095,4.689292474,2.066354078,2.218166965
pBM3R1,pBetI,0x,42.03685641,0.221033021,1.63519581,2.966570648
pBM3R1,pBetI,x1,47.76412633,41.31700489,0.26608164,0.80186276
pBM3R1,pBetI,x0,5.000451381,0.385865727,1.293716459,1.274657717
pBM3R1,pAmeR,1x,33.29178122,2.103509325,0.411779607,1.191651414
pBM3R1,pAmeR,0x,28.30149085,0.346301724,0.311045993,1.320625067
pBM3R1,pAmeR,x1,33.24836905,27.85945609,1.253165147,0.546644645
pBM3R1,pAmeR,x0,2.961443782,0.546172517,2.430740469,1.193097142
pBAD,pBetI,1x,53.58899676,17.822411,1.530405604,1.714807454
pBAD,pBetI,0x,39.3131068,0.15736246,2.124243633,2.615804618
pBAD,pBetI,x1,52.73745955,37.6868932,0.107414934,3.623732906
pBAD,pBetI,x0,8.825647249,0.163228155,0.331225842,2.586546365
pBAD,pAmeR,1x,32.19538835,8.04894822,0.295932009,1.087460903
pBAD,pAmeR,0x,36.01618123,0.253236246,0.43603829,1.332565615
pBAD,pAmeR,x1,28.55056634,35.63794498,0.192638146,0.962187905
pBAD,pAmeR,x0,4.147249191,0.240493528,0.290865445,2.697828444
pTet,pLuxStar,1x,29.1512945,26.38632686,0.453871515,12.07840181
pTet,pLuxStar,0x,5.105987055,0.108414239,0.065223689,1.176431602
pTet,pLuxStar,x1,29.28883495,4.569983819,0.696778419,3.877060807
pTet,pLuxStar,x0,27.69296117,0.109627832,0.986693816,2.9717861
pBAD,pLuxStar,1x,22.95186084,18.72653722,0.057805281,1.28171717
pBAD,pLuxStar,0x,8.940938511,0.166666667,0.063799174,1.184807045
pBAD,pLuxStar,x1,24.03802589,8.821601942,0.092593775,3.408703587
pBAD,pLuxStar,x0,19.47087379,0.15210356,0.106096505,3.326711494
pPhlF,pLuxStar,1x,65.41743643,59.56407583,0.663024679,1.256284402
pPhlF,pLuxStar,0x,5.384906358,0.13067297,0.049099329,1.208790481
pPhlF,pLuxStar,x1,62.13034433,5.594887664,1.606871467,2.666157257
pPhlF,pLuxStar,x0,61.33361917,0.107835346,1.801791291,3.471307826
pSrpR,pLuxStar,1x,26.32598915,21.94240456,0.189103438,0.941200671
pSrpR,pLuxStar,0x,3.770663956,0.206922507,0.043750001,1.050576778
pSrpR,pLuxStar,x1,25.54750996,3.84097244,0.520652714,1.435833335
pSrpR,pLuxStar,x0,23.43361365,0.124605422,0.524275861,1.761424146
pBM3R1,pLuxStar,1x,11.47247714,6.323646423,0.094775616,1.056791758
pBM3R1,pLuxStar,0x,6.947100942,0.166738696,0.058394329,1.153695147
pBM3R1,pLuxStar,x1,11.37429818,6.988905885,1.875346537,0.897237367
pBM3R1,pLuxStar,x0,6.766779969,0.139248716,2.193902254,2.759459885
pAmtR,pLuxStar,1x,19.28394291,16.56273451,0.200720543,1.129442524
pAmtR,pLuxStar,0x,5.24000633,0.748028193,0.060631606,1.098241136
