-3.0 	 0.0 	 3.367855125051809E-7 	 0.0 	 3.367855125051809E-7 	 
-2.976 	 0.0 	 3.224321856895849E-7 	 0.0 	 3.224321856895849E-7 	 
-2.952 	 0.0 	 1.6781760088287916E-4 	 0.0 	 1.6781760088287916E-4 	 
-2.928 	 0.0 	 4.155885678028409E-4 	 0.0 	 4.155885678028409E-4 	 
-2.904 	 0.0 	 1.7278868615216455E-4 	 0.0 	 1.7278868615216455E-4 	 
-2.88 	 0.0 	 4.505450647611329E-5 	 0.0 	 4.505450647611329E-5 	 
-2.856 	 0.0 	 1.022223756412253E-5 	 0.0 	 1.022223756412253E-5 	 
-2.832 	 0.0 	 1.2142759764592679E-6 	 0.0 	 1.2142759764592679E-6 	 
-2.808 	 0.0 	 1.2563758293104205E-6 	 0.0 	 1.2563758293104205E-6 	 
-2.784 	 0.0 	 1.1238802570627279E-4 	 0.0 	 1.1238802570627279E-4 	 
-2.76 	 0.0 	 2.77273809879188E-4 	 0.0 	 2.77273809879188E-4 	 
-2.7359999999999998 	 0.0 	 1.1527825406483716E-4 	 0.0 	 1.1527825406483716E-4 	 
-2.7119999999999997 	 0.0 	 3.017571632363441E-5 	 0.0 	 3.017571632363441E-5 	 
-2.688 	 0.0 	 7.008415893634615E-6 	 0.0 	 7.008415893634615E-6 	 
-2.664 	 0.0 	 1.6858382099532262E-4 	 0.0 	 1.6858382099532262E-4 	 
-2.64 	 0.0 	 4.165117397822531E-4 	 0.0 	 4.165117397822531E-4 	 
-2.616 	 0.0 	 1.72981464320461E-4 	 0.0 	 1.72981464320461E-4 	 
-2.592 	 0.0 	 4.496955356686976E-5 	 0.0 	 4.496955356686976E-5 	 
-2.568 	 0.0 	 6.641157436189527E-5 	 0.0 	 6.641157436189527E-5 	 
-2.544 	 0.0 	 1.3997018791891887E-4 	 0.0 	 1.3997018791891887E-4 	 
-2.52 	 0.0 	 5.88748308726441E-5 	 0.0 	 5.88748308726441E-5 	 
-2.496 	 0.0 	 2.3884585427224507E-4 	 0.0 	 2.3884585427224507E-4 	 
-2.472 	 9.111887140165877E-8 	 5.57418748829288E-4 	 9.111887140165877E-8 	 5.57418748829288E-4 	 
